Date,High,Low,Open,Close,Volume,Daily_Avg,Future_Returns,Signal,RSI,ADX,SMA,Corr,Pct_Change,Volatility
2020-01-01,132.83535766601562,129.1982879638672,129.6306610107422,130.802001953125,7935230330,131.0168228149414,-0.025930970201487602,0,56.19888547724527,67.25575800532593,1746.3973878403785,0.9522904429113518,0.004969368776476807,3.8525078139204814
2020-01-02,130.82003784179688,126.95491027832031,130.82003784179688,127.4101791381836,8032709256,128.8874740600586,0.053068978168561154,1,56.19888547724527,67.25575800532593,129.1060905456543,0.9522904429113518,-0.025930970201487602,3.8525078139204814
2020-01-03,134.55401611328125,126.49002075195312,127.41126251220703,134.1717071533203,10476845358,130.5220184326172,0.0066903769863495555,1,66.59405479328534,67.25575800532593,130.79094314575195,0.9522904429113518,0.053068978168561154,5.586139920584862
2020-01-04,136.05271911621094,133.04055786132812,134.16851806640625,135.06936645507812,7430904515,134.54663848876953,0.008939204731726713,1,71.61338478906046,62.61594937253945,134.62053680419922,0.9522904429113518,0.0066903769863495555,3.279462339788825
2020-01-05,139.4102020263672,135.04562377929688,135.0720977783203,136.2767791748047,7526675353,137.22791290283203,0.05890493095145177,1,79.78449122577265,76.03762467985305,135.6730728149414,0.9522904429113518,0.008939204731726713,0.15901613484766428
2020-01-06,144.32818603515625,136.0796356201172,136.3055419921875,144.3041534423828,9093747121,140.20391082763672,-0.005267778753292318,0,95.81242558738866,86.16866121652431,140.29046630859375,0.9522904429113518,0.05890493095145177,3.533110383687807
2020-01-07,145.00177001953125,140.48887634277344,144.31199645996094,143.5439910888672,9257954672,142.74532318115234,-0.015924443349786155,0,83.30352603496488,91.51343068995811,143.924072265625,0.9522904429113518,-0.005267778753292318,4.537695819934032
2020-01-08,146.8280029296875,138.26820373535156,143.48782348632812,141.2581329345703,9387194957,142.54810333251953,-0.016133093484380745,0,46.663891213235566,46.42378115616263,142.40106201171875,0.9522904429113518,-0.015924443349786155,0.7535399801011395
2020-01-09,141.39398193359375,136.2364044189453,141.15577697753906,138.9792022705078,7697325348,138.81519317626953,0.03586560638444225,1,24.860890655660906,47.420221020653614,140.11866760253906,0.9522904429113518,-0.016133093484380745,0.014753792506732054
2020-01-10,144.16732788085938,135.52040100097656,138.967041015625,143.96377563476562,9084816203,139.84386444091797,-0.007200886928300676,0,75.31495337818654,41.48352007877625,141.47148895263672,0.9522904429113518,0.03586560638444225,3.676863329012878
2020-01-11,146.4809112548828,142.2079620361328,143.4091033935547,142.92710876464844,9332208590,144.3444366455078,0.0206176641057616,1,58.87199150167133,54.16331126733716,143.44544219970703,0.9522904429113518,-0.007200886928300676,3.0452609463365627
2020-01-12,146.14585876464844,142.7076416015625,143.0325469970703,145.87393188476562,8528167453,144.42675018310547,-0.01129289411687917,0,81.64915759059012,60.50320686161761,144.40052032470703,0.9522904429113518,0.0206176641057616,1.967068607896948
2020-01-13,146.79122924804688,142.90713500976562,146.2201385498047,144.22659301757812,8378529470,144.84918212890625,0.15065709666300386,1,50.42606310175996,69.49888708773406,145.05026245117188,0.9522904429113518,-0.01129289411687917,2.256417211067743
2020-01-14,167.68154907226562,144.06492614746094,144.2510528564453,165.95535278320312,16712318373,155.87323760986328,0.0016590582058744197,1,95.52905686858014,84.29668883212096,155.09097290039062,0.9522904429113518,0.15065709666300386,11.451593669355415
2020-01-15,170.42567443847656,161.109619140625,165.734619140625,166.23068237304688,15173694057,165.76764678955078,-0.01106700566380281,0,95.62981944997061,91.78661968911477,166.093017578125,0.9522904429113518,0.0016590582058744197,10.535752337653022
2020-01-16,167.0581512451172,159.7096405029297,166.33282470703125,164.39100646972656,13735193018,163.38389587402344,0.038864331269726105,1,73.4949852248828,78.57046686589206,165.31084442138672,0.9522904429113518,-0.01106700566380281,0.8998686060061885
2020-01-17,173.0692138671875,162.77560424804688,164.4893798828125,170.7799530029297,14997091826,167.9224090576172,0.02685165206055795,1,89.83580522639826,82.24857767988559,167.58547973632812,0.9522904429113518,0.038864331269726105,3.5306786939408608
2020-01-18,178.52877807617188,166.7890167236328,170.7477264404297,175.3656768798828,14929342256,172.65889739990234,-0.047876120324395366,0,94.60791932920473,87.73904947268474,173.07281494140625,0.9522904429113518,0.02685165206055795,0.8494246929021454
2020-01-19,177.2476348876953,163.67686462402344,175.46759033203125,166.9698486328125,13713374132,170.46224975585938,0.0009023502412968121,1,34.792704357592,54.572454910156274,171.16776275634766,0.9522904429113518,-0.047876120324395366,5.284051459636531
2020-01-20,169.11488342285156,162.33160400390625,166.9041290283203,167.12051391601562,11144529787,165.7232437133789,0.01541788519604359,1,36.23952717017267,31.34592121636524,167.04518127441406,0.9522904429113518,0.0009023502412968121,3.4491587312909346
2020-01-21,169.9101104736328,165.81971740722656,167.0604705810547,169.69715881347656,9789369362,167.8649139404297,-0.008267668638293424,0,63.75001758803145,23.685513115454192,168.4088363647461,0.9522904429113518,0.01541788519604359,1.0264033199051812
2020-01-22,171.00869750976562,166.77423095703125,169.60853576660156,168.29415893554688,9209827928,168.89146423339844,-0.03188227458323378,0,43.37112597372872,35.87655414634237,168.99565887451172,0.9522904429113518,-0.008267668638293424,1.6748215732418734
2020-01-23,168.31224060058594,160.29531860351562,168.2957000732422,162.92855834960938,10396868698,164.30377960205078,0.0007525975197246737,1,12.58933789628093,54.47915643797784,165.61135864257812,0.9522904429113518,-0.03188227458323378,1.6698047998715486
2020-01-24,164.3094482421875,156.74974060058594,162.8993682861328,163.05117797851562,10657671162,160.52959442138672,-0.01083857506306074,0,15.335744855993413,70.13909390871697,162.9898681640625,0.9522904429113518,0.0007525975197246737,2.3076339367157606
2020-01-25,163.22723388671875,158.63247680664062,163.06729125976562,161.283935546875,8256956802,160.9298553466797,0.04211930401638453,1,8.04745913571395,77.96906264408652,162.1675567626953,0.9799951194429322,-0.01083857506306074,0.8196196735191154
2020-01-26,168.22032165527344,160.2811279296875,161.17681884765625,168.0771026611328,9261861590,164.25072479248047,0.016979054481661038,1,80.24076057256738,63.61097613000665,164.6805191040039,0.977640822097021,0.04211930401638453,3.7446875414332945
2020-01-27,172.92291259765625,166.90109252929688,168.00885009765625,170.93089294433594,11004476145,169.91200256347656,0.03182234945202822,1,88.094326445908,71.09556661496967,169.50399780273438,0.9767335969677574,0.016979054481661038,1.7776840926724928
2020-01-28,176.3703155517578,170.73806762695312,170.88485717773438,176.3703155517578,11772875064,173.55419158935547,-0.007484121137455557,0,95.26642778196108,79.75022368571412,173.65060424804688,0.9753781185753055,0.03182234945202822,1.0495794528698807
2020-01-29,178.8429718017578,175.0503387451172,176.34788513183594,175.0503387451172,10725267311,176.9466552734375,0.05507065446349446,1,73.71439471769051,86.37832877768491,175.7103271484375,0.973413571228621,-0.007484121137455557,2.7793871898333573
2020-01-30,186.26048278808594,172.3746337890625,174.91770935058594,184.6904754638672,12604789338,179.31755828857422,-0.02452916937757532,0,93.89334572474864,92.15490957243702,179.8704071044922,0.9747538790872079,0.05507065446349446,4.423290602303455
2020-01-31,185.4058380126953,176.29681396484375,184.73690795898438,180.16017150878906,11728616394,180.85132598876953,0.019503637552609865,1,54.54062001980458,95.04319996981307,182.42532348632812,0.9732893870473778,-0.02452916937757532,5.628557521927506
2020-02-01,183.84555053710938,179.74517822265625,180.11376953125,183.6739501953125,11569697182,181.7953643798828,0.026915021164291897,1,72.45145239665452,96.4873451685011,181.91706085205078,0.972813958240199,0.019503637552609865,3.1135896375011947
2020-02-02,193.0803985595703,180.1739501953125,183.53250122070312,188.61753845214844,14054425389,186.6271743774414,0.006614061907548319,1,86.9353891993347,98.11461874169441,186.14574432373047,0.9715953800340114,0.026915021164291897,0.5240639609795211
2020-02-03,193.4368896484375,188.0126953125,188.60740661621094,189.8650665283203,12392875241,190.72479248046875,-0.00323635857181348,0,89.67513528945985,98.9364239880152,189.24130249023438,0.9710760223030217,0.006614061907548319,1.4354945955035197
2020-02-04,191.1114959716797,185.40362548828125,189.86172485351562,189.25059509277344,11714191695,188.25756072998047,0.07915243155799523,1,74.32154536497096,51.31359435929838,189.55783081054688,0.9683533915823728,-0.00323635857181348,0.696529911849557
2020-02-05,206.8040008544922,188.752685546875,189.29910278320312,204.23023986816406,14865434435,197.7783432006836,0.03970440884570903,1,97.25297041582994,68.55964774123039,196.74041748046875,0.9656745744466994,0.07915243155799523,5.825767219454303
2020-02-06,214.59771728515625,201.90406799316406,204.12969970703125,212.33908081054688,16425589683,208.25089263916016,0.04891694034731886,1,98.60332019360803,80.43710561857958,208.28466033935547,0.9698007283193872,0.03970440884570903,2.7893964364258514
2020-02-07,223.14093017578125,212.30419921875,212.31588745117188,222.72605895996094,16673443564,217.72256469726562,0.0018877716176568526,1,99.38181985245431,88.3022764395207,217.5325698852539,0.9898680841092151,0.04891694034731886,0.6514243496683001
2020-02-08,226.5880889892578,215.38629150390625,222.51097106933594,223.14651489257812,16741203125,220.98719024658203,0.02434298655714895,1,99.40851113297724,92.78681724564034,222.93628692626953,0.9907713643970824,0.0018877716176568526,3.3254644122310335
2020-02-09,229.86424255371094,222.98223876953125,222.98223876953125,228.5785675048828,15031356241,226.4232406616211,-0.02211870728715548,0,99.72042210941125,95.51177573183038,225.86254119873047,0.9925653127644758,0.02434298655714895,1.587823475671633
2020-02-10,229.1846160888672,218.08004760742188,228.54913330078125,223.522705078125,16210008511,223.63233184814453,0.055155431331365135,1,50.32256388381386,49.61167904082492,226.0506362915039,0.9923549092431376,-0.02211870728715548,3.2853378782720934
2020-02-11,236.54713439941406,218.61761474609375,223.3849334716797,235.8511962890625,16964695963,227.5823745727539,0.12531177329455678,1,85.45675617965367,54.42839132426643,229.68695068359375,0.9933841318149079,0.055155431331365135,5.46410674275052
2020-02-12,272.3988342285156,235.89627075195312,235.89822387695312,265.4061279296875,24545049386,254.14755249023438,0.010147147902660691,1,96.68790163371582,74.26603192297,250.628662109375,0.9936220384683985,0.12531177329455678,4.960802514541516
2020-02-13,273.7410583496094,258.9225158691406,265.0527038574219,268.0992431640625,25801317504,266.331787109375,0.060120481598565645,1,97.09653542027237,84.36229865040607,266.752685546875,0.9941640836170198,0.010147147902660691,8.143368756741818
2020-02-14,285.0564270019531,262.76251220703125,268.0232849121094,284.2174987792969,23558253463,273.9094696044922,-0.06857045116097638,0,98.8277395128789,90.80598116030382,276.1583709716797,0.9954359828755381,0.060120481598565645,3.5336483134872587
2020-02-15,287.1236877441406,264.2796630859375,284.5613098144531,264.72857666015625,23682452994,275.70167541503906,-0.018259692118138604,0,40.47185670523287,94.24156907047438,274.47303771972656,0.9923219813357396,-0.06857045116097638,9.099823123149418
2020-02-16,272.8824462890625,242.48440551757812,264.904052734375,259.89471435546875,25152366643,257.6834259033203,0.02488976929932618,1,31.302787587728947,74.01406244085634,262.3116455078125,0.9923581739665276,-0.018259692118138604,3.557507888583301
2020-02-17,266.8712463378906,244.3353271484375,259.89056396484375,266.3634338378906,26024080089,255.60328674316406,0.05849581534422277,1,57.23407305978911,63.900309126047304,263.1290740966797,0.9925476134449286,0.02488976929932618,3.0511276772836644
2020-02-18,283.1961364746094,261.4638977050781,266.5088195800781,281.944580078125,26511477187,272.33001708984375,-0.07867008126631714,0,84.82631696851975,58.61820704518942,274.1540069580078,0.9925848553173852,0.05849581534422277,2.3763063047213735
2020-02-19,283.5379333496094,259.76397705078125,282.0362854003906,259.76397705078125,22679414413,271.6509552001953,-0.006985241682689214,0,29.900723024212024,46.264130107282384,270.8542785644531,0.989662864781277,-0.07867008126631714,9.699093564084563
2020-02-20,263.6954040527344,250.95126342773438,259.8198547363281,257.949462890625,23229828870,257.3233337402344,0.029661444062387243,1,27.036471393330203,44.19185113877515,258.8567199707031,0.989030670911627,-0.006985241682689214,5.068883617785315
2020-02-21,267.0048522949219,255.6890869140625,257.89111328125,265.6006164550781,20867593292,261.3469696044922,-0.012307540639357906,0,59.64052256483804,22.279326576910453,261.77503967285156,0.9884857936889863,0.029661444062387243,2.591311999835595
2020-02-22,266.38720703125,258.91314697265625,265.55157470703125,262.33172607421875,16906032862,262.6501770019531,0.04354190965516169,1,43.16055940966068,11.323064295978103,263.96617126464844,0.9875978206929623,-0.012307540639357906,2.9676553682118465
2020-02-23,273.754150390625,261.96051025390625,262.2784118652344,273.754150390625,19585998814,267.8573303222656,-0.031187544424001845,0,80.60809372614521,42.05740542791176,268.0429382324219,0.9868295438755819,0.04354190965516169,3.9491525028795835
2020-02-24,275.5395202636719,259.6251525878906,273.705078125,265.2164306640625,22400845640,267.58233642578125,-0.06560239946277657,0,40.61089417757906,30.168643087731354,269.48529052734375,0.9852442630713727,-0.031187544424001845,5.284170373374524
2020-02-25,265.4314880371094,246.85899353027344,265.28338623046875,247.81759643554688,21878882134,256.1452407836914,-0.08932912521133274,0,13.436800769408402,51.7917378040254,256.5170135498047,0.9806421040442584,-0.06560239946277657,2.4334977371469635
2020-02-26,249.6497039794922,221.2665557861328,247.74020385742188,225.68026733398438,26235617201,235.4581298828125,0.0047550462867866905,1,4.971553155404291,72.66027959838598,236.74893188476562,0.9734470965589134,-0.08932912521133274,1.6777328672157528
2020-02-27,237.2289276123047,212.66452026367188,225.68704223632812,226.75338745117188,25645522790,224.94672393798828,3.135827774425337e-05,1,10.441744573389524,84.18538026872727,226.21682739257812,0.968815991444646,0.0047550462867866905,6.652755566863834
2020-02-28,234.2089385986328,216.34620666503906,226.98760986328125,226.760498046875,22563530559,225.27757263183594,-0.030481443479889903,0,10.510011600363757,89.94793060389792,226.75694274902344,0.9618899342556295,3.135827774425337e-05,0.3340151823403489
2020-02-29,232.25662231445312,219.8485107421875,226.8334503173828,219.8485107421875,18181296376,226.0525665283203,-0.003993269846346403,0,4.234585543538099,92.82920577148323,223.30450439453125,0.957946779371233,-0.030481443479889903,2.157580903582392
2020-03-01,226.67788696289062,214.13043212890625,219.752685546875,218.97059631347656,18179807469,220.40415954589844,0.05297141408109862,1,3.676886950093795,95.64665464560467,219.40955352783203,0.9566154014058152,-0.003993269846346403,1.872996719752532
2020-03-02,232.81158447265625,217.28428649902344,218.7116241455078,230.5697784423828,20305587789,225.04793548583984,-0.026413474337024234,0,78.49986547695474,56.08013538947718,224.7701873779297,0.954813720573927,0.05297141408109862,4.028011429324471
2020-03-03,232.3258056640625,221.732666015625,230.5239715576172,224.47962951660156,19853178572,227.02923583984375,0.00017081878207236834,1,43.23373636741562,36.29687576141343,227.5247039794922,0.9539940641763027,-0.026413474337024234,5.613359292419209
2020-03-04,228.04042053222656,222.08888244628906,224.56533813476562,224.51797485351562,16567075208,225.0646514892578,0.02115738673549905,1,43.55306940548376,26.405245947381566,224.4988021850586,0.9551722635013495,0.00017081878207236834,1.8797933937564082
2020-03-05,234.3644561767578,224.6418914794922,224.6418914794922,229.2681884765625,18201291785,229.503173828125,0.06218529788383864,1,76.41901283583988,55.97877128957302,226.89308166503906,0.9540832994012798,0.02115738673549905,1.483974451370029
2020-03-06,243.5549774169922,228.7435760498047,229.16842651367188,243.52529907226562,19374772256,236.14927673339844,-0.023292079775564356,0,94.75401710694943,75.86693774462859,236.39674377441406,0.9527477698321196,0.06218529788383864,2.901111419091008
2020-03-07,249.97848510742188,237.55128479003906,243.7501983642578,237.85308837890625,19431652027,243.76488494873047,-0.15624784288366522,0,58.537636353110436,86.86538225985319,240.68919372558594,0.963187911438312,-0.023292079775564356,6.044163338100737
2020-03-08,237.7806854248047,200.6029815673828,237.7806854248047,200.68905639648438,21381823651,219.19183349609375,0.006464088036532978,1,9.742467061824847,78.69938398068932,219.2710723876953,0.956172423780898,-0.15624784288366522,9.401392169157033
2020-03-09,207.45140075683594,192.2698974609375,201.31849670410156,201.986328125,23645428606,199.86064910888672,-0.0060354861869905685,0,14.70607932353783,78.70341278706815,201.3376922607422,0.9597358964408499,0.006464088036532978,11.505470973362922
2020-03-10,205.71424865722656,198.0644989013672,202.86395263671875,200.76724243164062,18344930072,201.88937377929688,-0.029380849618490856,0,13.328464559759418,78.70542719025755,201.3767852783203,0.9658786087216229,-0.0060354861869905685,0.8838533695398073
2020-03-11,202.9542999267578,184.36215209960938,200.76803588867188,194.8685302734375,16984790291,193.6582260131836,-0.42347221465293294,0,6.990941768342639,85.5835231374744,197.81788635253906,0.969339033649056,-0.029380849618490856,1.6507664791678305
2020-03-12,195.14793395996094,111.21070861816406,194.73892211914062,112.34712219238281,22134741655,153.1793212890625,0.18562727860573336,1,0.48874389734254603,92.31447191338404,153.60782623291016,0.9682541430383709,-0.42347221465293294,27.866467662291704
2020-03-13,137.42953491210938,95.1843032836914,112.68999481201172,133.20181274414062,27864623061,116.30691909790039,-0.07429170741922175,0,32.309940590390305,95.8120456038416,122.77446746826172,0.9647375857816359,0.18562727860573336,43.06983821004927
2020-03-14,134.484375,122.41447448730469,133.5824737548828,123.30602264404297,12740784545,128.44942474365234,0.015475962795865161,1,24.787566694083456,97.56083244907038,128.2539176940918,0.9728888932217007,-0.07429170741922175,18.379047757737723
2020-03-15,132.2421417236328,121.85365295410156,123.24606323242188,125.21430206298828,12719251813,127.04789733886719,-0.1166674150987117,0,30.98463172429612,98.44810002179541,124.26016235351562,0.9758163774810837,0.015475962795865161,6.347532834040562
2020-03-16,124.9961166381836,105.17144012451172,124.9961166381836,110.60587310791016,15984904590,115.08377838134766,0.030169066268947553,1,13.700908163765677,99.12080786620152,117.91008758544922,0.979018088043539,-0.1166674150987117,9.343947859815183
2020-03-17,118.98828125,110.40678405761719,110.40678405761719,113.9427490234375,12087490572,114.6975326538086,0.007894498612091683,1,31.226691253057226,99.45716178840456,112.27431106567383,0.9801699669088252,0.030169066268947553,10.3829071700644
2020-03-18,116.02162170410156,111.74311065673828,113.8576431274414,114.84226989746094,11617854009,113.88236618041992,0.1894040141620661,1,38.01355486446824,99.62533874950608,114.39250946044922,0.9808324020268958,0.007894498612091683,1.575049783816133
2020-03-19,140.52772521972656,114.73286437988281,114.83982849121094,136.59385681152344,16396753275,127.63029479980469,-0.02823472111521519,0,89.26203281618471,88.8361278479161,125.71806335449219,0.9783964181480576,0.1894040141620661,12.8346609295272
2020-03-20,150.8538055419922,122.60565948486328,136.64927673339844,132.73716735839844,18960388062,136.72973251342773,0.0006143190364296114,1,69.02508866890385,88.14624399316293,134.66551208496094,0.9783158609953044,-0.02823472111521519,15.389382556342948
2020-03-21,135.972412109375,127.16375732421875,133.1017608642578,132.81871032714844,13684083308,131.56808471679688,-0.07150768570449428,0,69.31922342964364,87.80130206578634,132.77793884277344,0.9791405868256932,0.0006143190364296114,2.0399351921951023
2020-03-22,136.15164184570312,122.90933227539062,132.85113525390625,123.32115173339844,12497707224,129.53048706054688,0.09398593784316334,1,21.581100926130226,48.82897467419064,128.06993103027344,0.9793334567317519,-0.07150768570449428,5.099795862507562
2020-03-23,134.91160583496094,121.86788177490234,123.36598205566406,134.91160583496094,14149877968,128.38974380493164,0.028536004986446484,1,70.74854298327277,28.742472891349415,129.1163787841797,0.978356647001513,0.09398593784316334,11.70216634536824
2020-03-24,141.9485321044922,133.1687774658203,135.1941375732422,138.76144409179688,14609068673,137.55865478515625,-0.01848893815284358,0,79.3496775063654,47.79406444046565,136.8365249633789,0.9776706363621807,0.028536004986446484,4.628009135118871
2020-03-25,141.40379333496094,134.30422973632812,138.9149627685547,136.19589233398438,13433092920,137.85401153564453,0.015901101242766114,1,57.00812729820658,57.31986021502375,137.47866821289062,0.976937145579924,-0.01848893815284358,3.325165617870382
2020-03-26,138.83056640625,134.8860321044922,136.190673828125,138.36155700683594,11367261176,136.8582992553711,-0.031971413141401506,0,70.85977562279582,62.08275810230281,137.27872467041016,0.9757583178671958,0.015901101242766114,2.4317430061908136
2020-03-27,139.90269470214844,133.9379425048828,138.36993408203125,133.9379425048828,11396286629,136.92031860351562,-0.022035925578709925,0,30.592745318557164,72.06593574531625,136.14974975585938,0.9738306616158319,-0.031971413141401506,3.385097955349546
2020-03-28,134.03274536132812,126.96218872070312,134.03274536132812,130.9864959716797,12162403960,130.49746704101562,-0.04124672033266197,0,17.39910948950234,72.96838928810503,132.46221923828125,0.9713369109730732,-0.022035925578709925,0.702545062997382
2020-03-29,131.17408752441406,125.4500503540039,131.0153350830078,125.58373260498047,9938133669,128.31206893920898,0.05829424129056493,1,6.7466942025021055,76.95715656918765,128.28511428833008,0.9676314341010893,-0.04124672033266197,1.3584083242502443
2020-03-30,133.91146850585938,125.28968048095703,125.57789611816406,132.904541015625,11841123306,129.6005744934082,0.005184366716448396,1,64.93158864681256,42.793164482492244,129.24413681030273,0.9600265372460596,0.05829424129056493,7.038608896961362
2020-03-31,134.27413940429688,131.65289306640625,132.8209228515625,133.59356689453125,11065246317,132.96351623535156,0.01527757028175758,1,68.61746319371372,31.008953053077253,133.24905395507812,0.9417621137456648,0.005184366716448396,3.7554352459324805
2020-04-01,135.63455200195312,129.73094177246094,133.61231994628906,135.63455200195312,12456564435,132.68274688720703,0.047145747088574996,1,80.6599528755857,38.76131128636251,134.6140594482422,0.9293592339035947,0.01527757028175758,0.7136972684926363
2020-04-02,146.78709411621094,135.732177734375,135.732177734375,142.02914428710938,15322861686,141.25963592529297,0.0004376869758151436,1,94.31932926703053,59.479788658054396,138.83184814453125,0.9002912809695154,0.047145747088574996,2.2534203924152454
2020-04-03,146.89987182617188,139.619384765625,142.11045837402344,142.09130859375,13184603402,143.25962829589844,0.02201459263306571,1,94.3962791681488,70.009228048278,142.0602264404297,0.8280043444380829,0.0004376869758151436,3.3027586041801387
2020-04-04,145.37730407714844,140.121826171875,142.21517944335938,145.21939086914062,11946658257,142.74956512451172,-0.011518742372937596,0,97.62880747062943,75.27394774338981,143.6553497314453,0.49873289744090615,0.02201459263306571,1.5257176307264257
2020-04-05,146.12852478027344,142.10208129882812,145.26101684570312,143.54664611816406,11280993591,144.11530303955078,0.17826423737809294,1,60.378510270102794,80.96312145144975,144.38301849365234,0.8917297113190995,-0.011518742372937596,2.3711648578545175
2020-04-06,169.27264404296875,143.5446014404297,143.60821533203125,169.13587951660156,21636382525,156.40862274169922,-0.023850264996428838,0,96.873729027754,90.15371393871335,156.3412628173828,0.9368165952605946,0.17826423737809294,13.419683193574292
2020-04-07,175.20413208007812,164.2033233642578,169.14744567871094,165.10194396972656,21659346091,169.70372772216797,0.045667511481618295,1,75.07223752715657,94.85643950748036,167.11891174316406,0.9483711044402267,-0.023850264996428838,14.291653520516892
2020-04-08,173.21026611328125,164.49319458007812,165.24032592773438,172.64173889160156,17063110836,168.8517303466797,-0.010626600139346465,0,86.46172375821958,97.20780229186386,168.87184143066406,0.9604219253899026,0.045667511481618295,4.91564911606378
2020-04-09,172.8977813720703,167.98712158203125,172.76126098632812,170.80714416503906,14901696210,170.44245147705078,-0.07256546063848213,0,70.73418414163378,98.38348368405559,171.7244415283203,0.9667676436200161,-0.010626600139346465,3.980594806805661
2020-04-10,170.94976806640625,154.9144744873047,170.8292694091797,158.41244506835938,17980944616,162.93212127685547,-0.0012399681825301379,0,20.455870373462776,84.46961351695502,164.60979461669922,0.9593557959092058,-0.07256546063848213,4.379738827790641
2020-04-11,161.16757202148438,155.29833984375,158.5389862060547,158.2160186767578,13555089447,158.2329559326172,0.01849627417518529,1,20.005170477108297,77.51267843340474,158.3142318725586,0.9552529218572704,-0.0012399681825301379,5.043473938707359
2020-04-12,164.51695251464844,156.3205108642578,158.23239135742188,161.14242553710938,15123721386,160.41873168945312,-0.030177461003746964,0,51.70850789539313,43.24175182890929,159.6792221069336,0.9677678689847847,0.01849627417518529,1.3955630806281754
2020-04-13,160.74969482421875,151.61448669433594,160.72067260742188,156.27955627441406,16465282133,156.18209075927734,0.008426140484949274,1,22.315688694462008,48.03702038531356,158.71099090576172,0.9673834003509922,-0.030177461003746964,3.441752821070121
2020-04-14,160.94427490234375,155.86593627929688,156.35595703125,157.5963897705078,14723156630,158.4051055908203,-0.02734513160377705,0,40.60178163949728,47.01128190671894,156.93797302246094,0.967281672422758,0.008426140484949274,2.7296868390880213
2020-04-15,160.71112060546875,152.80284118652344,157.56564331054688,153.28689575195312,14171753737,156.7569808959961,0.12310565300359055,1,15.980662372192503,62.30146669600997,155.44164276123047,0.9663683512112611,-0.02734513160377705,2.529410906560746
2020-04-16,173.1572723388672,150.3594207763672,153.20042419433594,172.15737915039062,22910469236,161.7583465576172,-0.003013514905287895,0,86.68614941970657,65.72184096920725,162.72213745117188,0.963786073876481,0.12310565300359055,10.638477003070628
2020-04-17,174.27590942382812,169.75157165527344,172.2794189453125,171.63858032226562,16714684266,172.01374053955078,0.08899759665861406,1,82.85238994831768,69.42723169214258,171.89797973632812,0.9663129147595313,-0.003013514905287895,8.917971886597275
2020-04-18,187.9404754638672,171.61807250976562,171.61807250976562,186.91400146484375,20160323443,179.7792739868164,-0.02835015946648367,0,95.24252362455353,81.4838102373601,179.2762908935547,0.9693825077384627,0.08899759665861406,6.506168093134704
2020-04-19,188.0989227294922,180.12081909179688,186.8619842529297,181.61495971679688,19146038381,184.10987091064453,-0.05130521634525309,0,63.43960355589226,87.56800852848667,184.2644805908203,0.9703343757659865,-0.02835015946648367,8.297739411308184
2020-04-20,186.0835418701172,170.32127380371094,181.480224609375,172.2971649169922,21266681335,178.20240783691406,0.0025568412529346496,1,29.176921111003235,62.959417641120865,176.95606231689453,0.9678837465332157,-0.05130521634525309,1.6231676381500761
2020-04-21,175.178466796875,170.55284118652344,172.01771545410156,172.73770141601562,16458767984,172.86565399169922,0.05709163292415953,1,32.61806723315336,50.655122197437954,172.5174331665039,0.9663652890681117,0.0025568412529346496,3.8086226176338958
2020-04-22,183.75100708007812,171.82659912109375,172.67039489746094,182.59957885742188,17994666395,177.78880310058594,0.013302836854422573,1,78.77991322597686,54.892909102768314,177.66864013671875,0.963320440780364,0.05709163292415953,3.856192100131876
2020-04-23,189.0888671875,180.3406524658203,182.62017822265625,185.02867126464844,21275740032,184.71475982666016,0.022743865494742277,1,84.13433349556442,66.56226371414891,183.81412506103516,0.9622915773861866,0.013302836854422573,3.0963354640905845
2020-04-24,190.21038818359375,185.22210693359375,185.22210693359375,189.2369384765625,16788555028,187.71624755859375,0.0331772757444222,1,91.53509725135712,74.18363174372328,187.13280487060547,0.9608425925298106,0.022743865494742277,0.6675815372946473
2020-04-25,196.79237365722656,188.45953369140625,189.2073974609375,195.5153045654297,18260969748,192.6259536743164,0.009217850433584918,1,96.46093490206339,83.98345389167339,192.3761215209961,0.9603894105403648,0.0331772757444222,0.7377535138449901
2020-04-26,199.344970703125,194.76806640625,195.41358947753906,197.31753540039062,18335367012,197.0565185546875,-0.00047040529712094603,0,97.34718892397406,89.93405359382572,196.41641998291016,0.9620708931019326,0.009217850433584918,1.6941872110625644
2020-04-27,199.55279541015625,193.45416259765625,197.47572326660156,197.22471618652344,18670194595,196.50347900390625,0.006037143067803674,1,94.89930859808845,67.62564028799581,197.27112579345703,0.9615060379069247,-0.00047040529712094603,0.6850631325051547
